property_type,price_category,city_code,prefecture,city,district,nearest_station,station_minutes,price,layout,area_sqm,year_built,structure,usage,future_use,urban_planning,building_coverage_ratio,floor_area_ratio,transaction_period,renovation,transaction_note
中古マンション等,成約価格情報,13115,東京都,杉並区,下井草,井荻,8.0,40000000,２ＬＤＫ,60,1973年,ＲＣ,,,近隣商業,,,2025年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,下井草,井荻,6.0,29000000,１Ｋ,40,2004年,ＲＣ,,,準住居,,,2025年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,下高井戸,桜上水,5.0,21000000,２ＬＤＫ,65,1979年,ＲＣ,,,１低住専,,,2025年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,下高井戸,上北沢,8.0,81000000,３ＬＤＫ,80,2006年,ＲＣ,,,１低住専,,,2025年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,下高井戸,桜上水,5.0,14000000,１Ｋ,25,1996年,ＳＲＣ,,,近隣商業,,,2025年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,下高井戸,下高井戸,2.0,14000000,１Ｋ,25,1987年,ＳＲＣ,,,商業,,,2025年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,下高井戸,桜上水,3.0,14000000,１ＤＫ,40,1971年,ＲＣ,,,１種住居,,,2025年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,下高井戸,桜上水,5.0,22000000,１Ｋ,20,2005年,ＳＲＣ,,,,,,2025年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,下高井戸,下高井戸,4.0,19000000,１ＤＫ,30,1973年,,,,近隣商業,,,2025年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,下高井戸,桜上水,6.0,62000000,３ＬＤＫ,70,1971年,ＳＲＣ,,,近隣商業,,,2025年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,高井戸西,高井戸,4.0,67000000,２ＬＤＫ,60,2003年,ＲＣ,,,近隣商業,,,2025年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,高井戸西,高井戸,2.0,67000000,２ＬＤＫ,70,2013年,ＲＣ,,,１低住専,,,2025年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,高井戸西,高井戸,2.0,39000000,２ＤＫ,60,1977年,ＳＲＣ,,,近隣商業,,,2025年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,高井戸東,高井戸,9.0,63000000,３ＬＤＫ,70,2000年,ＲＣ,,,１低住専,,,2025年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,高井戸東,高井戸,2.0,40000000,３ＤＫ,75,1978年,ＲＣ,,,近隣商業,,,2025年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,高井戸東,浜田山,5.0,190000000,３ＬＤＫ,90,2009年,ＲＣ,,,１中住専,,,2025年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,高井戸東,高井戸,6.0,9800000,１Ｒ,20,1986年,ＲＣ,,,近隣商業,,,2025年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,高井戸東,高井戸,12.0,43000000,２ＬＤＫ,60,1985年,ＲＣ,,,１低住専,,,2025年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,高井戸東,高井戸,3.0,77000000,３ＬＤＫ,65,2011年,ＲＣ,,,近隣商業,,,2025年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,高井戸東,高井戸,10.0,40000000,３ＬＤＫ,60,1985年,ＲＣ,,,準工業,,,2025年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,高井戸東,高井戸,8.0,87000000,３ＬＤＫ,100,1987年,ＲＣ,,,１低住専,,,2025年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,高井戸東,高井戸,3.0,63000000,１ＬＤＫ＋Ｓ,55,2011年,ＲＣ,,,１中住専,,,2025年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,高井戸東,浜田山,8.0,32000000,３ＤＫ,50,1971年,ＲＣ,,,２種住居,,,2025年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,西荻北,西荻窪,8.0,19000000,１Ｒ,20,1984年,ＲＣ,,,１低住専,,,2025年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,西荻北,西荻窪,2.0,110000000,３ＬＤＫ,70,2012年,ＲＣ,,,近隣商業,,,2025年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,西荻北,西荻窪,9.0,77000000,２ＬＤＫ,75,2009年,ＲＣ,,,１低住専,,,2025年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,西荻北,西荻窪,7.0,38000000,１ＬＤＫ,45,1973年,ＲＣ,,,１中住専,,,2025年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,西荻北,西荻窪,6.0,71000000,２ＬＤＫ,80,1991年,ＲＣ,,,１中住専,,,2025年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,西荻北,西荻窪,12.0,22000000,２ＬＤＫ,50,1968年,ＲＣ,,,１中住専,,,2025年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,西荻北,西荻窪,6.0,24000000,１Ｋ,20,1984年,ＲＣ,,,１低住専,,,2025年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,西荻北,西荻窪,6.0,47000000,１ＬＤＫ＋Ｓ,55,1971年,ＳＲＣ,,,１中住専,,,2025年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,西荻南,西荻窪,5.0,55000000,１ＬＤＫ,40,2021年,ＲＣ,,,近隣商業,,,2025年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,西荻南,西荻窪,8.0,20000000,１Ｋ,25,2002年,ＲＣ,,,近隣商業,,,2025年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,西荻南,西荻窪,5.0,24000000,１Ｋ,30,2007年,ＲＣ,,,近隣商業,,,2025年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,西荻南,西荻窪,7.0,15000000,１Ｋ,20,1996年,ＲＣ,,,２中住専,,,2025年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,西荻南,西荻窪,2.0,65000000,１ＬＤＫ,45,2001年,ＳＲＣ,,,近隣商業,,,2025年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,西荻南,西荻窪,5.0,97000000,２ＬＤＫ,60,2021年,ＲＣ,,,近隣商業,,,2025年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,西荻南,西荻窪,6.0,36000000,２ＬＤＫ,60,1973年,ＲＣ,,,近隣商業,,,2025年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,西荻南,西荻窪,2.0,70000000,２ＬＤＫ,65,2003年,ＲＣ,,,近隣商業,,,2025年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,堀ノ内,東高円寺,11.0,27000000,２Ｋ,30,1999年,ＳＲＣ,,,近隣商業,,,2025年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,堀ノ内,方南町,5.0,100000000,３ＬＤＫ,70,2024年,ＲＣ,,,準工業,,,2025年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,堀ノ内,方南町,6.0,92000000,３ＬＤＫ,85,2003年,ＲＣ,,,２種住居,,,2025年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,堀ノ内,方南町,10.0,50000000,２ＬＤＫ,55,1988年,ＲＣ,,,１種住居,,,2025年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,堀ノ内,方南町,1.0,13000000,１Ｒ,25,1985年,ＳＲＣ,,,商業,,,2025年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,堀ノ内,方南町,5.0,96000000,３ＬＤＫ,65,2024年,ＲＣ,,,準工業,,,2025年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,堀ノ内,方南町,7.0,73000000,３ＬＤＫ,65,2010年,ＲＣ,,,１種住居,,,2025年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,堀ノ内,新高円寺,11.0,5900000,１Ｒ,15,1986年,ＲＣ,,,１種住居,,,2025年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,堀ノ内,方南町,12.0,55000000,２ＬＤＫ＋Ｓ,75,2016年,軽量鉄骨造,,,１種住居,,,2025年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,堀ノ内,方南町,9.0,47000000,２ＬＤＫ,55,1994年,ＲＣ,,,近隣商業,,,2025年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,堀ノ内,新高円寺,14.0,42000000,１ＬＤＫ,60,1994年,ＲＣ,,,近隣商業,,,2025年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,堀ノ内,方南町,1.0,20000000,１Ｋ,25,1985年,ＳＲＣ,,,商業,,,2025年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,堀ノ内,方南町,9.0,39000000,１ＬＤＫ,45,2016年,ＲＣ,,,近隣商業,,,2025年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,堀ノ内,方南町,5.0,110000000,３ＬＤＫ,75,2024年,ＲＣ,,,準工業,,,2025年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,宮前,富士見ケ丘,11.0,29000000,３ＬＤＫ,85,2000年,ＲＣ,,,準工業,,,2025年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,宮前,富士見ケ丘,9.0,63000000,３ＬＤＫ,70,1995年,ＲＣ,,,準住居,,,2025年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,宮前,久我山,13.0,60000000,３ＬＤＫ,75,1996年,ＲＣ,,,１低住専,,,2025年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,宮前,久我山,10.0,83000000,２ＬＤＫ＋Ｓ,85,2003年,ＲＣ,,,１低住専,,,2025年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,宮前,西荻窪,12.0,100000000,３ＬＤＫ,75,2013年,ＲＣ,,,１低住専,,,2025年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,宮前,久我山,11.0,46000000,２ＬＤＫ,60,1991年,ＲＣ,,,１低住専,,,2025年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,宮前,西荻窪,10.0,9600000,１Ｒ,20,1991年,ＲＣ,,,１種住居,,,2025年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,宮前,高井戸,10.0,27000000,１ＤＫ,55,1974年,ＳＲＣ,,,準工業,,,2025年第3四半期,,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,阿佐谷北,阿佐ケ谷,7.0,95000000,,55,2019年,ＲＣ,住宅,,近隣商業,80.0,400.0,2025年第3四半期,,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,阿佐谷北,阿佐ケ谷,8.0,80000000,３ＬＤＫ,80,2025年,鉄骨造,住宅,住宅,１中住専,60.0,200.0,2025年第3四半期,未改装,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,阿佐谷北,阿佐ケ谷,8.0,49000000,１ＬＤＫ,45,1984年,ＲＣ,住宅,住宅,２種住居,60.0,200.0,2025年第2四半期,,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,阿佐谷北,阿佐ケ谷,14.0,40000000,２ＬＤＫ,50,1991年,ＲＣ,住宅,住宅,近隣商業,80.0,300.0,2025年第2四半期,,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,阿佐谷北,阿佐ケ谷,8.0,11000000,１Ｋ,15,1993年,ＲＣ,住宅,住宅,近隣商業,80.0,400.0,2025年第2四半期,未改装,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,阿佐谷北,阿佐ケ谷,9.0,14000000,１Ｋ,15,1995年,ＲＣ,住宅,住宅,２種住居,60.0,200.0,2025年第2四半期,未改装,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,阿佐谷北,阿佐ケ谷,8.0,16000000,１Ｋ,20,1993年,ＲＣ,住宅,住宅,近隣商業,80.0,400.0,2025年第1四半期,未改装,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,阿佐谷北,阿佐ケ谷,3.0,79000000,２ＬＤＫ,50,2004年,ＲＣ,住宅,住宅,商業,80.0,500.0,2025年第1四半期,,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,阿佐谷北,阿佐ケ谷,3.0,90000000,２ＬＤＫ,55,2004年,ＲＣ,住宅,住宅,商業,80.0,500.0,2025年第1四半期,改装済み,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,阿佐谷北,阿佐ケ谷,8.0,50000000,２ＤＫ,45,1994年,ＲＣ,住宅,住宅,近隣商業,80.0,300.0,2025年第1四半期,改装済み,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,阿佐谷北,阿佐ケ谷,8.0,41000000,２ＬＤＫ,45,1984年,ＲＣ,住宅,住宅,２種住居,60.0,200.0,2024年第4四半期,改装済み,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,阿佐谷北,阿佐ケ谷,8.0,16000000,１Ｋ,15,1993年,ＲＣ,住宅,住宅,近隣商業,80.0,400.0,2024年第4四半期,,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,阿佐谷北,阿佐ケ谷,3.0,63000000,２ＬＤＫ,50,2002年,ＳＲＣ,住宅,,商業,80.0,500.0,2024年第4四半期,未改装,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,阿佐谷北,阿佐ケ谷,8.0,65000000,２ＬＤＫ,50,2020年,ＲＣ,住宅,住宅,２種住居,60.0,200.0,2024年第3四半期,未改装,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,阿佐谷北,阿佐ケ谷,14.0,21000000,３ＬＤＫ,55,1971年,鉄骨造,住宅,住宅,近隣商業,80.0,300.0,2024年第3四半期,,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,阿佐谷北,阿佐ケ谷,8.0,92000000,１ＬＤＫ,60,2020年,ＲＣ,住宅,住宅,２種住居,60.0,200.0,2024年第2四半期,未改装,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,阿佐谷北,阿佐ケ谷,9.0,80000000,３ＬＤＫ,90,1990年,ＲＣ,住宅,住宅,２種住居,60.0,200.0,2024年第2四半期,改装済み,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,阿佐谷北,阿佐ケ谷,8.0,44000000,２ＬＤＫ,45,1984年,ＲＣ,住宅,住宅,２種住居,60.0,200.0,2023年第4四半期,改装済み,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,阿佐谷北,阿佐ケ谷,3.0,32000000,１Ｋ,25,2017年,ＲＣ,住宅,住宅,商業,80.0,500.0,2023年第4四半期,未改装,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,阿佐谷北,阿佐ケ谷,13.0,11000000,１Ｒ,15,1991年,ＲＣ,住宅,住宅,１中住専,60.0,200.0,2023年第4四半期,未改装,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,阿佐谷北,阿佐ケ谷,10.0,7300000,１Ｋ,10,1984年,ＲＣ,住宅,事務所,１低住専,60.0,150.0,2023年第4四半期,改装済み,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,阿佐谷北,阿佐ケ谷,10.0,61000000,２ＬＤＫ,55,1996年,ＲＣ,住宅,住宅,近隣商業,80.0,400.0,2023年第4四半期,改装済み,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,阿佐谷北,阿佐ケ谷,7.0,43000000,２ＬＤＫ,50,2003年,ＲＣ,住宅,住宅,近隣商業,80.0,300.0,2023年第4四半期,未改装,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,阿佐谷北,高円寺,14.0,35000000,１ＬＤＫ,40,1991年,ＲＣ,住宅,住宅,近隣商業,80.0,300.0,2025年第1四半期,改装済み,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,阿佐谷北,鷺ノ宮,12.0,28000000,１Ｋ,25,2016年,ＲＣ,住宅,その他,１種住居,60.0,300.0,2025年第1四半期,,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,阿佐谷北,鷺ノ宮,10.0,45000000,２ＬＤＫ,50,2000年,ＲＣ,住宅,,１種住居,60.0,300.0,2024年第4四半期,未改装,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,阿佐谷北,鷺ノ宮,12.0,25000000,１Ｋ,25,2016年,ＲＣ,住宅,住宅,１種住居,60.0,300.0,2024年第3四半期,未改装,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,阿佐谷北,鷺ノ宮,12.0,23000000,１Ｋ,25,2016年,ＲＣ,住宅,住宅,１種住居,60.0,300.0,2024年第3四半期,未改装,
